location,clinic_name,day,start,end,start_minutes,end_minutes,overnight,display
Pasir Ris,Uniq Medical Clinic,Wed,09:00,13:00,540,780,False,9:00am - 1:00pm
Pasir Ris,Uniq Medical Clinic,Wed,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Pasir Ris,Uniq Medical Clinic,Thurs,09:00,13:00,540,780,False,9:00am - 1:00pm
Pasir Ris,Uniq Medical Clinic,Thurs,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Pasir Ris,Uniq Medical Clinic,Fri,09:00,13:00,540,780,False,9:00am - 1:00pm
Pasir Ris,Uniq Medical Clinic,Fri,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Pasir Ris,Uniq Medical Clinic,Sat,09:00,13:00,540,780,False,9:00am - 1:00pm
Pasir Ris,Uniq Medical Clinic,PH,09:00,13:00,540,780,False,9:00am - 1:00pm
Punggol,Calrose Medical Family Clinic,Mon,08:30,13:00,510,780,False,8:30am - 1:00pm
Punggol,Calrose Medical Family Clinic,Tues,08:30,13:00,510,780,False,8:30am - 1:00pm
Punggol,Calrose Medical Family Clinic,Wed,08:30,13:00,510,780,False,8:30am - 1:00pm
Punggol,Calrose Medical Family Clinic,Wed,14:30,19:30,870,1170,False,2:30pm - 7:30pm
Punggol,Calrose Medical Family Clinic,Thurs,18:00,21:30,1080,1290,False,6:00pm - 9:30pm
Punggol,Calrose Medical Family Clinic,Fri,18:00,21:30,1080,1290,False,6:00pm - 9:30pm
Punggol,Calrose Medical Family Clinic,Sat,08:30,13:00,510,780,False,8:30am - 1:00pm
Punggol,Calrose Medical Family Clinic,Sun,18:00,21:30,1080,1290,False,6:00pm - 9:30pm
Punggol,Edgedale Medical Clinic (Punggol),Mon,09:00,16:00,540,960,False,9:00am - 4:00pm
Punggol,Edgedale Medical Clinic (Punggol),Mon,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Punggol,Edgedale Medical Clinic (Punggol),Tues,09:00,16:00,540,960,False,9:00am - 4:00pm
Punggol,Edgedale Medical Clinic (Punggol),Tues,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Punggol,Edgedale Medical Clinic (Punggol),Wed,09:00,16:00,540,960,False,9:00am - 4:00pm
Punggol,Edgedale Medical Clinic (Punggol),Wed,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Punggol,Edgedale Medical Clinic (Punggol),Thurs,09:00,16:00,540,960,False,9:00am - 4:00pm
Punggol,Edgedale Medical Clinic (Punggol),Thurs,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Punggol,Edgedale Medical Clinic (Punggol),Fri,09:00,16:00,540,960,False,9:00am - 4:00pm
Punggol,Edgedale Medical Clinic (Punggol),Fri,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Punggol,Edgedale Medical Clinic (Punggol),Sat,09:00,13:00,540,780,False,9:00am - 1:00pm
Punggol,Edgedale Medical Clinic (Punggol),Sat,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Punggol,Edgedale Medical Clinic (Punggol),Sun,09:00,13:00,540,780,False,9:00am - 1:00pm
Punggol,Edgedale Medical Clinic (Punggol),Sun,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Punggol,Edgedale Medical Clinic (Punggol),PH,09:00,12:00,540,720,False,9:00am - 12:00pm
Punggol,Etern Medical 70 Clinic,Mon,08:30,13:00,510,780,False,8:30am - 1:00pm
Punggol,Etern Medical 70 Clinic,Mon,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Punggol,Etern Medical 70 Clinic,Mon,18:30,21:30,1110,1290,False,6:30pm - 9:30pm
Punggol,Etern Medical 70 Clinic,Mon,08:30,13:00,510,780,False,8:30am - 1:00pm
Punggol,Etern Medical 70 Clinic,Tues,08:30,13:00,510,780,False,8:30am - 1:00pm
Punggol,Etern Medical 70 Clinic,Tues,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Punggol,Etern Medical 70 Clinic,Tues,18:30,21:30,1110,1290,False,6:30pm - 9:30pm
Punggol,Etern Medical 70 Clinic,Tues,08:30,13:00,510,780,False,8:30am - 1:00pm
Punggol,Etern Medical 70 Clinic,Wed,08:30,13:00,510,780,False,8:30am - 1:00pm
Punggol,Etern Medical 70 Clinic,Wed,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Punggol,Etern Medical 70 Clinic,Wed,18:30,21:30,1110,1290,False,6:30pm - 9:30pm
Punggol,Etern Medical 70 Clinic,Wed,08:30,13:00,510,780,False,8:30am - 1:00pm
Punggol,Etern Medical 70 Clinic,Thurs,08:30,13:00,510,780,False,8:30am - 1:00pm
Punggol,Etern Medical 70 Clinic,Thurs,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Punggol,Etern Medical 70 Clinic,Thurs,18:30,21:30,1110,1290,False,6:30pm - 9:30pm
Punggol,Etern Medical 70 Clinic,Thurs,08:30,13:00,510,780,False,8:30am - 1:00pm
Punggol,Etern Medical 70 Clinic,Fri,08:30,13:00,510,780,False,8:30am - 1:00pm
Punggol,Etern Medical 70 Clinic,Fri,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Punggol,Etern Medical 70 Clinic,Fri,18:30,21:30,1110,1290,False,6:30pm - 9:30pm
Punggol,Etern Medical 70 Clinic,Fri,08:30,13:00,510,780,False,8:30am - 1:00pm
Punggol,Etern Medical 70 Clinic,PH,08:30,13:00,510,780,False,8:30am - 1:00pm
Punggol,Healthmark Family Clinic (Punggol),Mon,08:30,14:00,510,840,False,8:30am - 2:00pm
