location,clinic_name,doctors,address,contact_primary,contacts,contact_notes,google_maps_url,operating_hours_text,general_notes
Pasir Ris,HealthMatters - 1 The Family Practices,Dr Amirah Wasilah Binte Abdul Wahid,"Pasir Ris Cl, #02-310, Downtown East, Singapore 519599",65557555,65557555 | 94893230,,https://www.google.com/maps/search/?api=1&query=HealthMatters+-+1+The+Family+Practices%2C+Pasir+Ris+Cl%2C+%2302-310%2C+Downtown+East%2C+Singapore+519599,Mon - Fri: 8:30am - 1:00pm 3:00pm - 7:00pm (WhatsApp Only) Sat: 8:30am - 12:30pm | Closed on Sun & PH,
Pasir Ris,Lily Aw Pasir Ris Family Clinic & Surgery,Dr Adam Bin Mohamad Rafey,"446 Pasir Ris Drive 6, #01-116, Singapore 510446",65822122,65822122,,https://www.google.com/maps/search/?api=1&query=Lily+Aw+Pasir+Ris+Family+Clinic+%26+Surgery%2C+446+Pasir+Ris+Drive+6%2C+%2301-116%2C+Singapore+510446,Mon - Fri: 8:30am - 1.00pm 2:00pm - 5:00pm 6:00pm - 9:00pm | Sat & Sun: 8:30am - 12.30pm | PH: 8:30am - 12.30pm,
Pasir Ris,Minmed Clinic 1 (Pasir Ris),Dr Wong Jiayi,"Pasir Ris Central, Street 3, #05-09, White Sands, Singapore 518457",65850123,65850123,,https://www.google.com/maps/search/?api=1&query=Minmed+Clinic+1+%28Pasir+Ris%29%2C+Pasir+Ris+Central%2C+Street+3%2C+%2305-09%2C+White+Sands%2C+Singapore+518457,Mon - Fri: 8:30am - 1.00pm 2:00pm - 9:00pm | Sat & Sun: 9:00am - 5:00pm | PH 8:30am - 9:00pm,
Pasir Ris,Parkway 7 Shenton Medical Clinic (Pasir Ris Mall),Dr Lai Hsuan,"Pasir Ris Central, #B2-40, Pasir Ris Mall, Singapore 519612",69083506,69083506,,https://www.google.com/maps/search/?api=1&query=Parkway+7+Shenton+Medical+Clinic+%28Pasir+Ris+Mall%29%2C+Pasir+Ris+Central%2C+%23B2-40%2C+Pasir+Ris+Mall%2C+Singapore+519612,"Mon, Wed, Fri, 8:30am - 1.00pm | Sat & Sun: 2:00pm - 5:30pm 6:30pm - 10:00pm | Tues & Thurs: 8:30am - 1.00pm 2:00pm - 5:30pm | PH: 8:30am - 1.00pm 2:00pm - 5:30pm 6:30pm - 10:00pm",
Pasir Ris,Pinnacle Family Clinic (Pasir Ris),Dr Zhu Meng,"571 Pasir Ris, Street 53, #01-50, Singapore 510571",62437338,62437338 | 98208463,,https://www.google.com/maps/search/?api=1&query=Pinnacle+Family+Clinic+%28Pasir+Ris%29%2C+571+Pasir+Ris%2C+Street+53%2C+%2301-50%2C+Singapore+510571,Mon - Thurs: 8:00am - 1.00pm 2:00pm - 4:00pm (WhatsApp 6:00pm - 9:00pm Only) | Fri: 8:00am - 1.00pm 2:00pm - 4:00pm | Sat: 9:00am - 1.00pm | Sun: 9:00am - 12.00pm | Closed on PH,
Pasir Ris,Our Family Clinic + Surgery,Dr Adelina Mah Thaddaeus | Dr Tan Yean Choon,"221 Pasir Ris, Street 21, #01-116, Singapore 510221",65851859,65851859,,https://www.google.com/maps/search/?api=1&query=Our+Family+Clinic+%2B+Surgery%2C+221+Pasir+Ris%2C+Street+21%2C+%2301-116%2C+Singapore+510221,Mon - Tues: 8:30am - 12:00pm 1:00pm - 3:00pm 6:00pm - 9:00pm | Wed - Fri: 8:30am - 12:00pm 1:00pm - 3:00pm | Sat: 9:00am - 12:00pm | Closed on Sun & PH,
Pasir Ris,O2 Medical Clinic,Dr Law Kung How,"527D Pasir Ris, Street 51, #01-05, Singapore 514527",63849443,63849443,,https://www.google.com/maps/search/?api=1&query=O2+Medical+Clinic%2C+527D+Pasir+Ris%2C+Street+51%2C+%2301-05%2C+Singapore+514527,"Mon, Tues & 8:30am - 2:00pm | Thurs: 6:00pm - 9:00pm | Wed & Fri: 8:30am - 2:00pm | Sat & Sun: 9:00am - 1:00pm | Closed on PH",
Pasir Ris,Pasir Ris Clinic and Surgery,Dr Eugene Kan | Dr Lim Geok Bin,"442 Pasir Ris Drive 6, #01-28, Singapore 510442",65820504,65820504,,https://www.google.com/maps/search/?api=1&query=Pasir+Ris+Clinic+and+Surgery%2C+442+Pasir+Ris+Drive+6%2C+%2301-28%2C+Singapore+510442,"Mon, Tues, 8:30am - 12:30pm | Thurs & Fri: 2:00pm - 4:30pm 7:00pm - 9:00pm | Wed & Sat: 8:30am - 12:30pm | Closed on Sun & PH",
Pasir Ris,Uniq Medical Clinic,Dr Khwaja Asif,"933 Upper Changi, Road, #02-02, North LIV@Changi, Singapore 506785",69808979,69808979,,https://www.google.com/maps/search/?api=1&query=Uniq+Medical+Clinic%2C+933+Upper+Changi%2C+Road%2C+%2302-02%2C+North+LIV%40Changi%2C+Singapore+506785,Mon - Fri: 9:00am - 1:00pm 6.00pm - 9.00pm | Sat & PH: 9:00am - 1:00pm | Closed on Sun,
Punggol,Calrose Medical Family Clinic,Dr Tan Puay Wee Steve,"231A Sumang Lane, #01-05, Matilda Court, Singapore 821231",69571750,69571750,,https://www.google.com/maps/search/?api=1&query=Calrose+Medical+Family+Clinic%2C+231A+Sumang+Lane%2C+%2301-05%2C+Matilda+Court%2C+Singapore+821231,"Mon, Tues, 8:30am - 1:00pm | Thurs & Fri: 6:00pm - 9:30pm | Wed: 8:30am - 1:00pm 2:30pm - 7:30pm | Sat: 8:30am - 1:00pm | Sun: 6:00pm - 9:30pm | Closed on PH",
Punggol,Edgedale Medical Clinic (Punggol),Dr Yan Shiyuan,"122A Edgedale Plains, #01-187, Singapore 821122",66352272,66352272,,https://www.google.com/maps/search/?api=1&query=Edgedale+Medical+Clinic+%28Punggol%29%2C+122A+Edgedale+Plains%2C+%2301-187%2C+Singapore+821122,Mon - Fri: 9:00am - 4:00pm 6:00pm - 10:00pm | Sat & Sun: 9:00am - 1:00pm 6:00pm - 10:00pm | PH: 9:00am - 12:00pm,
Punggol,Etern Medical 70 Clinic,Dr Chan Hui Min Jaclyn,"Punggol Central, #01-05, Singapore 828868",64259935,64259935 | 92300452,,https://www.google.com/maps/search/?api=1&query=Etern+Medical+70+Clinic%2C+Punggol+Central%2C+%2301-05%2C+Singapore+828868,Mon - Fri: 8:30am - 1:00pm 2:00pm - 5:00pm (WhatsApp 6:30pm - 9:30pm Only) | Sat & Sun: 8:30am - 1:00pm | PH: 8:30am - 1:00pm,
Punggol,Healthmark Family Clinic (Punggol),Dr Lucienne Tan,"639 Punggol Drive, #01-06, Singapore 820639",68756696,68756696,,https://www.google.com/maps/search/?api=1&query=Healthmark+Family+Clinic+%28Punggol%29%2C+639+Punggol+Drive%2C+%2301-06%2C+Singapore+820639,Mon -Thurs: 8.30am - 2:00pm 6.00pm - 9.00pm | Fri: 8.30am - 2:00pm | Sat: 8:30am - 1:00pm | Closed on Sun & PH,
Punggol,Kenneth Tan Medical Clinic,Dr Tan Kian Wee Kenneth,"658 Punggol East, #01-04, Singapore 820658",63124589,63124589,,https://www.google.com/maps/search/?api=1&query=Kenneth+Tan+Medical+Clinic%2C+658+Punggol+East%2C+%2301-04%2C+Singapore+820658,"Mon, Wed & 8:30am - 1:00pm | Thurs: 3:00pm - 8:00pm | Tues & Fri: 8:30am - 1:00pm 3:00pm - 8:30pm | Sat: 9:00am - 1:00pm | Closed on Sun & PH",
Punggol,Northeast Medical Group (Punggol),Dr Goh Tze Chien Kelvin,"653A Punggol Drive, #01-05, Singapore 821653",63203775,63203775,,https://www.google.com/maps/search/?api=1&query=Northeast+Medical+Group+%28Punggol%29%2C+653A+Punggol+Drive%2C+%2301-05%2C+Singapore+821653,Mon - Fri: 9:00am - 1:00pm 2:00pm - 6:00pm | Sat: 9:00am - 1:00pm | Closed on Sun & PH,
Punggol,Northshore Family Clinic,"Dr Wong Weng Hong | Dr Estelle Yeak Joel | Dr Lim Chong Sheng,","421C Northshore Drive, #01-04, Singapore 823421",65183176,65183176,,https://www.google.com/maps/search/?api=1&query=Northshore+Family+Clinic%2C+421C+Northshore+Drive%2C+%2301-04%2C+Singapore+823421,Mon - Fri: 8:30am - 2:30pm 5:30pm - 9:00pm | Sat & Sun: 9:00am - 9:00pm | PH: 9:00am - 9:00pm,
Punggol,Northshore Family Clinic (Punggol Point),Dr David Yuen Chao Wei Jiemin | Dr Chester Chua,"432B Northshore Drive, #01-03, Singapore 822432",65135620,65135620,,https://www.google.com/maps/search/?api=1&query=Northshore+Family+Clinic+%28Punggol+Point%29%2C+432B+Northshore+Drive%2C+%2301-03%2C+Singapore+822432,Mon - Fri: 8:30am - 9:00pm | Sat & Sun: 9:00am - 9:00pm | PH: 9:00am - 9:00pm,
Punggol,OneCare Clinic (Punggol Plaza),Dr Lim Zheyuan Daniel,"168 Punggol Field, #02-09A, Punggol Plaza, Singapore 820168",69043511,69043511,,https://www.google.com/maps/search/?api=1&query=OneCare+Clinic+%28Punggol+Plaza%29%2C+168+Punggol+Field%2C+%2302-09A%2C+Punggol+Plaza%2C+Singapore+820168,Mon - Fri: 8:00am - 3:00pm 5:00pm - 9:30pm | Sat & Sun: 8:00am - 1:00pm 6:00pm - 9:30pm | PH: To call the clinic to confirm,
Punggol,OneCare Clinic (Punggol Sumang),Dr Lim Zheyuan Daniel,"218 Sumang Walk, #01-05, Singapore 820218",65133092,65133092,,https://www.google.com/maps/search/?api=1&query=OneCare+Clinic+%28Punggol+Sumang%29%2C+218+Sumang+Walk%2C+%2301-05%2C+Singapore+820218,Mon - Fri: 8:00am - 2:00pm 6:00pm - 9:00pm | Sat & Sun: 8:00am - 12:00pm | PH: To call the clinic to confirm,
Punggol,OneDoctors 83 Family Clinic (Punggol),Dr Cathryn Cai | Dr Soh Wah Ngee | Dr Edwin Yeo,"Punggol Central, #02-17, Waterway Point, Singapore 828761",63858018,63858018,,https://www.google.com/maps/search/?api=1&query=OneDoctors+83+Family+Clinic+%28Punggol%29%2C+Punggol+Central%2C+%2302-17%2C+Waterway+Point%2C+Singapore+828761,Mon - Fri: 9:00am - 9:00pm | Sat: 9:00am - 3:00pm 5:00pm - 9:00pm | Sun & PH 9:00am - 3:00pm,
Punggol,Panhealth Family Clinic,Dr Laurel Yip | Dr Loh Wei Jie,"312B Sumang Link, #01-03, Singapore 822312",69660595,69660595,,https://www.google.com/maps/search/?api=1&query=Panhealth+Family+Clinic%2C+312B+Sumang+Link%2C+%2301-03%2C+Singapore+822312,Mon - Fri: 8:30am - 12:15pm 2:30pm - 4:15pm 6:30pm - 9:15pm | Sat - Sun: 8:30 am - 12:15pm | Closed on PH,
Punggol,Parkway Shenton Medical Clinic (Punggol Oasis),Dr Chua Zhi Wei Ignatius,"681 Punggol Drive, #01-01, Oasis Terraces, Singapore 820681",62448324,62448324,,https://www.google.com/maps/search/?api=1&query=Parkway+Shenton+Medical+Clinic+%28Punggol+Oasis%29%2C+681+Punggol+Drive%2C+%2301-01%2C+Oasis+Terraces%2C+Singapore+820681,Mon - Sun: 8:00am - 1:00pm 2:00pm - 5:00pm 7:00pm - 10:00pm | PH: 8:00am - 1:00pm 2:00pm - 5:00pm 7:00pm - 10:00pm,
Punggol,Pinnacle Family Clinic (Northshore Plaza 1),Dr Wilson Tan,"407 Northshore Drive, #02-18, Singapore 820407",65189586,65189586 | 98637045,,https://www.google.com/maps/search/?api=1&query=Pinnacle+Family+Clinic+%28Northshore+Plaza+1%29%2C+407+Northshore+Drive%2C+%2302-18%2C+Singapore+820407,Mon - Thurs: 8:00am - 2:00pm 3:00pm - 5:00pm (WhatsApp 6:00pm - 9:00pm Only) | Fri: 8:00am - 2:00pm 6:00pm - 9:00pm | Sat: 9:00am - 1:00pm | Sun: 9:00am - 12:00pm | Closed on PH,
Punggol,Punggol Ripples Family Clinic,Dr Teoh Pui Pui,"211D Punggol Walk, #01-667, Singapore 824211",65383707,65383707 | 88221443,,https://www.google.com/maps/search/?api=1&query=Punggol+Ripples+Family+Clinic%2C+211D+Punggol+Walk%2C+%2301-667%2C+Singapore+824211,Mon - Fri: 9:00am - 4:00pm | Sat: 9:00am - 12:00pm (WhatsApp Closed on Sun & PH Only),
Punggol,ProHealth Medical Group @ Punggol Damai,Dr Cheah Kiat Siong Lawrence | Dr Ngi Ing Hou,"612 Punggol Drive, #01-05, Singapore 820612",65091580,65091580,,https://www.google.com/maps/search/?api=1&query=ProHealth+Medical+Group+%40+Punggol+Damai%2C+612+Punggol+Drive%2C+%2301-05%2C+Singapore+820612,Mon - Sun: 8:00am - 3:00pm 6:00pm - 9:00pm | PH: 8:00am - 3:00pm 6:00pm - 9:00pm,
Punggol,Unihealth 24-Hrs 88 Clinic (Punggol),Dr Sharma Nitin | Dr Soong Yi Wei Daniel,"Punggol Way, #02-122, Punggol Coast Mall, Singapore 829913",63484602,63484602,,https://www.google.com/maps/search/?api=1&query=Unihealth+24-Hrs+88+Clinic+%28Punggol%29%2C+Punggol+Way%2C+%2302-122%2C+Punggol+Coast+Mall%2C+Singapore+829913,Mon - Sun: 24 hours | PH: 24 hours,
Punggol,Virtue Family Clinic **Clinic opening on 1st Apr 2026,Dr Keith Yong,"168 Punggol Field, #02-08A, Punggol Plaza, Singapore 820168",88390222,88390222,,https://www.google.com/maps/search/?api=1&query=Virtue+Family+Clinic+%2A%2AClinic+opening+on+1st+Apr+2026%2C+168+Punggol+Field%2C+%2302-08A%2C+Punggol+Plaza%2C+Singapore+820168,Mon - Sun: 8:30am - 8:30pm | PH: 9:00am - 1:00pm (Please call clinic to confirm - subject to changes),
Punggol,Vitacare Family Clinic (Punggol Central),Dr Koh Wei Thye,"622D Punggol Central, #01-05, Punggol Spectra, Singapore 824622",66360805,66360805 | 89339421,,https://www.google.com/maps/search/?api=1&query=Vitacare+Family+Clinic+%28Punggol+Central%29%2C+622D+Punggol+Central%2C+%2301-05%2C+Punggol+Spectra%2C+Singapore+824622,"Mon, Tues, 8:00am - 1:00pm | Thurs & Fri: 6:00pm - 10:00pm (WhatsApp only) Wed: 8:00am - 1:00pm | Sat: 8:00am - 12:00pm | Sun: 8:00am - 3:00pm | Closed on PH",
Punggol,Zenith Medical Clinic,"Dr Ang Teng Soon, Paul | Dr Ang Kai Kok","266C Punggol Way, #01-374, Singapore 823266",64433678,64433678,,https://www.google.com/maps/search/?api=1&query=Zenith+Medical+Clinic%2C+266C+Punggol+Way%2C+%2301-374%2C+Singapore+823266,Mon - Fri: 8:00am - 1:00pm 6:00pm - 9:30pm | Sat: 8:00am - 1:00pm | Sun: 6:00pm - 9.30pm | Closed on PH,
Queenstown,94 Dawson 94 Family Clinic,Dr Alycia Fang | Dr Soh Xiyuan | Dr Tan Khee Ming | Dr Loo Yun Teng | Dr Lock Jing Zhan Felicia | Dr Chan Lai San,"Dawson Road, #01-01, Singapore 142094",69041729,69041729,,https://www.google.com/maps/search/?api=1&query=94+Dawson+94+Family+Clinic%2C+Dawson+Road%2C+%2301-01%2C+Singapore+142094,Mon - Wed: 8:30am - 1:00pm 2:00pm - 4:30pm 6:00pm - 10:00pm | Thurs & Fri: 8:30am - 1:00pm 6:00pm - 10:00pm | Sat: 9:00am - 12:00pm | Sun: 6:00pm - 10:00pm | Closed on PH,
Queenstown,171 Stirling Family Clinic,Dr Lim Shu Chuin Shaun,"171 Stirling Road, #01-1101, Singapore 140171",62506551,62506551,,https://www.google.com/maps/search/?api=1&query=171+Stirling+Family+Clinic%2C+171+Stirling+Road%2C+%2301-1101%2C+Singapore+140171,Mon - Fri: 8:30am - 12:30pm 6:00pm - 9:00pm | Sat: 8:30am - 12:30pm | Sun: 6:00pm - 9:00pm | Closed on PH,
Queenstown,Mei Ling Clinic Queenstown,Dr Pauline Neow,"158 Mei Ling Street, #01-80, Singapore 140158",64741782,64741782,,https://www.google.com/maps/search/?api=1&query=Mei+Ling+Clinic+Queenstown%2C+158+Mei+Ling+Street%2C+%2301-80%2C+Singapore+140158,Mon - Fri: 8:30am - 12:30pm 6:00pm - 8:30pm | Sat & Sun: 8:30am - 11:30am | Closed on PH,
Queenstown,Straits Clinic,Dr Chong Wei Kin | Dr Trin Lyovarin,"370 Alexandra Road, #B1-41, Anchorpoint, Singapore 159953",69901819,69901819,,https://www.google.com/maps/search/?api=1&query=Straits+Clinic%2C+370+Alexandra+Road%2C+%23B1-41%2C+Anchorpoint%2C+Singapore+159953,Mon - Thurs*: 9:00am - 2:45pm 5:30pm - 9:15pm | Fri*: 9:00am - 2:45pm | Sat & Sun*: 9:00am - 12:45pm | PH*: 9:00am - 12:45pm (*) Registration closes 15 mins before end of session,
Queenstown,Virtue Medical Clinic (Mei Ling),Dr Shannon Ching | Dr Loo Xiang Ling Edith | Dr Kuan Poh Kah | Dr Keith Yong,"158 Mei Ling Street, #01-92, Singapore 140158",69098577,69098577,,https://www.google.com/maps/search/?api=1&query=Virtue+Medical+Clinic+%28Mei+Ling%29%2C+158+Mei+Ling+Street%2C+%2301-92%2C+Singapore+140158,Mon - Fri: 8:00am - 1:00pm 5:30pm - 9:00pm | Sat: 9:00am - 1:00pm | Sun: 9:00am - 1:00pm 6:00pm - 9:00pm,
Raffles Place,Crawfurd Medical 3 Centre &,Dr Esther Pang | Dr Lin Shengyang Nicholas,"Temasek Boulevard, #02-482, Suntec City Mall (North, Wing between Tower 1, 2), Singapore 038983",68049580,68049580,,https://www.google.com/maps/search/?api=1&query=Crawfurd+Medical+3+Centre+%26%2C+Temasek+Boulevard%2C+%2302-482%2C+Suntec+City+Mall+%28North%2C+Wing+between+Tower+1%2C+2%29%2C+Singapore+038983,Mon - Fri: 8:30am - 12:30pm 2:00pm - 5:30pm | Sat: 8:30am - 12:30pm | Closed on Sun & PH,
Raffles Place,Clinic @ The Sail 2,Dr Lim Chin Wei,"Marina Boulevard, #B1-11/12, Singapore 018987",62255410,62255410,,https://www.google.com/maps/search/?api=1&query=Clinic+%40+The+Sail+2%2C+Marina+Boulevard%2C+%23B1-11%2F12%2C+Singapore+018987,"Mon - Fri: 8:15am - 12:30pm 2:00pm - 4:30pm | Closed on Sat, Sun & PH",
Raffles Place,Pinnacle Medical Centre (Raffles Place),Dr Chik Hui Shan,"22 Malacca Street, #13-03 RB, Capital Building, Singapore 048980",65146889,65146889 | 96548832,,https://www.google.com/maps/search/?api=1&query=Pinnacle+Medical+Centre+%28Raffles+Place%29%2C+22+Malacca+Street%2C+%2313-03+RB%2C+Capital+Building%2C+Singapore+048980,"Mon - Fri: 8:30am - 1:00pm 2:00pm - 6:00pm | Closed on Sat, Sun & PH (WhatsApp Only)",
Redhill,HeartlandHealth (Redhill),Dr Lim Kai Hung Wee | Dr Eddie Tan Tung | Dr Lim Shi Yin Shiane | Dr Benjamin Chew Min Hao,"86 Redhill Close, #01-600, Singapore 150086",68733165,68733165,,https://www.google.com/maps/search/?api=1&query=HeartlandHealth+%28Redhill%29%2C+86+Redhill+Close%2C+%2301-600%2C+Singapore+150086,Mon - Sun: 8:00am - 1:00pm 6:00pm - 11:00pm | PH: 8:00am - 1:00pm 6:00pm - 11:00pm,
Redhill,Pacific Family Clinic,Dr Kao Wei Hung,"75D Redhill Road, #01-116, Singapore 154075",64740343,64740343,,https://www.google.com/maps/search/?api=1&query=Pacific+Family+Clinic%2C+75D+Redhill+Road%2C+%2301-116%2C+Singapore+154075,Mon - Fri: 8:00am - 12:00pm 1:00pm - 3:30pm 6:00pm - 9:00pm | Sat: 8:00am - 1:00pm | Sun: 9:00am - 1:00pm | Closed on PH,
Redhill,Phoenix Medical Group (Redhill),Dr Ding Xiao Liey,"75D Redhill Road, #01-112, Singapore 154075",64747847,64747847,,https://www.google.com/maps/search/?api=1&query=Phoenix+Medical+Group+%28Redhill%29%2C+75D+Redhill+Road%2C+%2301-112%2C+Singapore+154075,"Mon, Wed & Fri: 9:00am - 4:00pm 6:00pm - 9:00pm | Tues & Thurs: 9:00am - 4:00pm | Sat: 9:00am - 2:00pm | Closed on Sun & PH",
Sembawang,Bestmed Family Clinic and Home Care,Dr Habeeb Shakila Banu,"126 Canberra Street, #01-04, Multi Storey Carpark, Singapore 750126",65184268,65184268,,https://www.google.com/maps/search/?api=1&query=Bestmed+Family+Clinic+and+Home+Care%2C+126+Canberra+Street%2C+%2301-04%2C+Multi+Storey+Carpark%2C+Singapore+750126,"Mon, Wed, & 8:30am - 12:30pm | Fri: 2:30pm - 4:30pm 6:00pm - 9:00pm | Tues & Thurs: 8:30am - 12:30pm 2:30pm - 4:30pm | Sun: 6:00pm - 9:00pm | Closed on Sat & PH",
Sembawang,Canberra Care Medical Clinic,Dr Chew So Phia,"120 Canberra Crescent, #01-04, Singapore 750120",64831128,64831128,,https://www.google.com/maps/search/?api=1&query=Canberra+Care+Medical+Clinic%2C+120+Canberra+Crescent%2C+%2301-04%2C+Singapore+750120,"Mon, Tue & 8:30am - 1:00pm | Thurs: 2:00pm - 4:00pm 6:30pm - 9:00pm | Wed & Fri: 8:30am - 1:00pm 2:00pm - 4:00pm | Sat: 8:30am - 1:00pm | Closed on Sun & PH",
Sembawang,Frontier Medical Associates (Canberra),Dr Lim Xiu Mei Laura | Dr Koh Thuan Wee Amaris | Dr Lim Shu Min,"105 Canberra Street, #01-11, Singapore 750105",62665080,62665080,,https://www.google.com/maps/search/?api=1&query=Frontier+Medical+Associates+%28Canberra%29%2C+105+Canberra+Street%2C+%2301-11%2C+Singapore+750105,Mon - Thurs: 8:00am - 2:00pm 6:00pm - 9:00pm | Fri: 8:00am - 3:00pm | Sat: 8:00am - 1:00pm | Closed on Sun & PH,
Sembawang,Healthwerkz Medical Centre (Sembawang),Dr Liau Kah Han Susanna | Dr Wong Janti,"355 Sembawang Way, #01-02, Singapore 750355",67557115,67557115,,https://www.google.com/maps/search/?api=1&query=Healthwerkz+Medical+Centre+%28Sembawang%29%2C+355+Sembawang+Way%2C+%2301-02%2C+Singapore+750355,Mon - Sun: 8:00am - 10:00pm | PH: 8:00am - 10:00pm (To call clinic to confirm) | PH: Open at selected timing (To call the clinic to confirm),
Sembawang,OneCare Clinic (Canberra),Dr Muhammad Mirza Syafiq Bin Rahmad Sims | Dr Helen Thong Yen,"105 Canberra Street, #01-09, Singapore 750105",62513778,62513778,,https://www.google.com/maps/search/?api=1&query=OneCare+Clinic+%28Canberra%29%2C+105+Canberra+Street%2C+%2301-09%2C+Singapore+750105,Mon - Fri: 8:00am - 2:00pm 5:00pm - 9:00pm | Sat: 8:00am - 12:00pm | Sun: 8:00am - 12:00pm 6:00pm - 9:00pm | PH: Open at selected timing (To call the clinic to confirm),
Sembawang,Pinnacle Family Clinic (Sembawang),Dr Muhammad Fadhli Bin Mohamad Ikbal,"604 Sembawang Road, #B1-03, Sembawang Shopping, Centre, Singapore 758459",65703768,65703768 | 98382718,,https://www.google.com/maps/search/?api=1&query=Pinnacle+Family+Clinic+%28Sembawang%29%2C+604+Sembawang+Road%2C+%23B1-03%2C+Sembawang+Shopping%2C+Centre%2C+Singapore+758459,Mon - Thurs: 9:00am - 3:30pm 5:30pm - 8:30pm (WhatsApp Only) Fri: 9:00am - 12:00pm 2:00pm - 4:00pm | Sat: 9:00am - 1:00pm | Closed on Sun & PH,
Sembawang,Medical Clinic Canberra,Dr Tan Yuan Zi T,"115 Canberra Walk, #01-05, Singapore 750115",69097550,69097550,,https://www.google.com/maps/search/?api=1&query=Medical+Clinic+Canberra%2C+115+Canberra+Walk%2C+%2301-05%2C+Singapore+750115,Mon - Fri: 8:30am - 1:00pm 2:00pm - 4:30pm 6:00pm - 9:30pm | Sat & Sun: 9:00am - 12:00pm | PH: Open at selected timing (To call the clinic to confirm),
Sengkang,Acumed Medical Group (Sengkang),Dr Andrew Chen,"215C Compassvale, Drive, #01-02, Singapore 543215",63850113,63850113,,https://www.google.com/maps/search/?api=1&query=Acumed+Medical+Group+%28Sengkang%29%2C+215C+Compassvale%2C+Drive%2C+%2301-02%2C+Singapore+543215,"Mon & Wed: 8:30am - 1:00pm 2:00pm - 8:00pm | Tue, Thurs & Fri: 8:30am - 1:00pm | Sat: 8:30am - 1:00pm | Sun: 9:00am - 12:00pm | PH: 9:00am - 12:00pm",
Sengkang,AE Medical Clinic ”*previously known as DR+ Medical & Paincare (Fernvale),Dr Loke Yvonne | Dr Lai Kah Ho,"467B Fernvale Link, #01-529, Singapore 792467",68162900,68162900,,https://www.google.com/maps/search/?api=1&query=AE+Medical+Clinic+%E2%80%9D%2Apreviously+known+as+DR%2B+Medical+%26+Paincare+%28Fernvale%29%2C+467B+Fernvale+Link%2C+%2301-529%2C+Singapore+792467,Mon - Fri: 8:00am - 12:30pm 2:00pm - 4:30pm 5:30pm - 9:30pm | Sat & Sun: 8:30am - 12:30pm | Closed on PH,
Sengkang,DA Clinic @ Anchorvale,Dr Osman Fathiyah Diyana | Dr Woo Han Yang | Dr Woo Shi Min | Dr Jasmin Koh,"351 Anchorvale Road, #01-01, Singapore 540351",31650144,31650144,,https://www.google.com/maps/search/?api=1&query=DA+Clinic+%40+Anchorvale%2C+351+Anchorvale+Road%2C+%2301-01%2C+Singapore+540351,Mon - Fri: 8:30am - 12:00pm 1:00pm - 9:00pm | Sat & Sun: 8:30am - 12:00pm | PH: Please call the clinic to confirm,
Sengkang,Etern Medical Clinic (Seletar Mall),Dr Chan Hui Min Jaclyn,"33 Sengkang West, Avenue, #03-33, Singapore 797653, *next to Fernvale LRT, Station",64257255,64257255 | 91516429,,https://www.google.com/maps/search/?api=1&query=Etern+Medical+Clinic+%28Seletar+Mall%29%2C+33+Sengkang+West%2C+Avenue%2C+%2303-33%2C+Singapore+797653%2C+%2Anext+to+Fernvale+LRT%2C+Station,Mon - Fri: 8:30am - 1:00pm 2:00pm - 5:00pm (WhatsApp 6:30pm - 9:30pm Only) | Sat & Sun: 9:00am - 3:00pm 6:30pm - 9:30pm | PH: 9:00am - 3:00pm 6:30pm - 9:30pm,
Sengkang,Fernvale Family Clinic,Dr Lee Alice,"405C Fernvale Lane, #01-101, Singapore 793405",68756182,68756182,,https://www.google.com/maps/search/?api=1&query=Fernvale+Family+Clinic%2C+405C+Fernvale+Lane%2C+%2301-101%2C+Singapore+793405,Mon & Tues: 8:30am - 12:30pm 2:00pm - 4:30pm 6:00pm - 9:00pm | Wed - Fri: 8:30am - 12:30pm 2:00pm - 4:30pm | Sat: 8:30am - 12:30pm | Closed on Sun & PH,
Sengkang,Healthmark Family Clinic (Compassvale),Dr Arianto Yuwono,"263 Compassvale, Street, #01-02/03, Singapore 540263",68810075,68810075,,https://www.google.com/maps/search/?api=1&query=Healthmark+Family+Clinic+%28Compassvale%29%2C+263+Compassvale%2C+Street%2C+%2301-02%2F03%2C+Singapore+540263,Mon - Wed: 8:30am - 12:30pm 1:30pm - 4:30pm 6:00pm - 9:00pm | Thurs & Sat: 8:30am - 12:30pm | Fri: 8:30am - 12:30pm 1:30pm - 4:30pm | Closed on Sun & PH,
